"subject" "activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.." "angle.tBodyAccMean.gravity." "angle.tBodyAccJerkMean..gravityMean." "angle.tBodyGyroMean.gravityMean." "angle.tBodyGyroJerkMean.gravityMean." "angle.X.gravityMean." "angle.Y.gravityMean." "angle.Z.gravityMean."
27 "MOVING" 0.276003702455357 -0.0167203921142857 -0.1070677658625 -0.986439355133929 -0.969735355178571 -0.971490735535714 0.431868252589286 0.186825831544643 0.363671083982741 -0.982856163080357 -0.985196190714286 -0.974788071205357 0.0764341896910714 0.010010943088567 -0.00262942270258929 -0.98819310875 -0.981808040714286 -0.988608767857143 -0.0276228138454464 -0.0806696514174107 0.0908823218258929 -0.981966893125 -0.982954977767857 -0.9785813671875 -0.0984250925625 -0.0392626217976786 -0.0553401897401786 -0.989667382053571 -0.991980386160714 -0.991273486830357 -0.977940902098214 -0.971498970669643 -0.977940902098214 -0.971498970669643 -0.987634363125 -0.9871972590625 -0.966507686160714 -0.9693391975 -0.992532461160714 -0.991389821294643 -0.986536826964286 -0.972447864375 -0.978672743125 -0.986516838214286 -0.969531542008929 -0.969404139821429 -0.0264594522986607 0.152694531918839 0.189557045126339 -0.988369646607143 -0.981898365089286 -0.986694205669643 -0.989072929419643 -0.983066291026786 -0.9891032309375 0.198246027881161 0.00574586760491072 0.0796041563803571 -0.981056408616071 -0.984871964910714 -0.9790594565625 -0.982415011339286 -0.981996118169643 -0.980389404776786 -0.0492811154024107 -0.105952371107232 0.111576621437946 -0.976389886473214 -0.972795661964286 0.250259886218304 -0.986899907723214 -0.986446149107143 0.363184652895982 -0.978204250625 -0.969118990089286 -0.00881013034111607 -0.991716592589286 -0.991280990401786 0.261409221943304 0.0131965281829911 0.0172749550965625 -0.0126864979696429 -0.022744548171875 -0.28584137625 -0.0557582636875 -0.270037995681205
28 "MOVING" 0.276888650995671 -0.0174849884319048 -0.108730092277056 -0.97640194017316 -0.919842286536797 -0.932730957705628 0.437375601471861 -0.0698958426060606 0.034465298908658 -0.983031003549784 -0.968005253506493 -0.962593413549784 0.0767547207012987 0.00978374927969697 0.00124577090421645 -0.975002504112554 -0.958189825151515 -0.972955717705628 -0.0252435951080952 -0.0800277378051948 0.0891213260952381 -0.938475807575758 -0.952034133376623 -0.947971336406926 -0.100895614206061 -0.0397987761718615 -0.054543317395974 -0.956357454588745 -0.977959154329004 -0.969648965324675 -0.946225532121212 -0.939832404329004 -0.946225532121212 -0.939832404329004 -0.970375708961039 -0.965792784761905 -0.928079435627706 -0.918045497965368 -0.972812855541126 -0.967855983679654 -0.975283913419913 -0.932438222380952 -0.949243816796537 -0.97724676987013 -0.918247379393939 -0.929140303203463 -0.119048458505195 -0.0782392582779221 0.0367438213320346 -0.975107649134199 -0.958726585584416 -0.969208315281385 -0.977226282943723 -0.960688394761905 -0.975386402380952 0.132384258152814 -0.185408111742818 -0.0556042296441558 -0.932494166320346 -0.958939948484849 -0.947185834978355 -0.941010796450216 -0.948862213896104 -0.953110147532468 -0.192341946573074 -0.343944093108658 -0.0426779326897403 -0.947914475367965 -0.944390041385281 -0.00792558025229437 -0.965027094242424 -0.965923202510823 0.209420258251515 -0.937408804415584 -0.920289102597403 -0.214194982651082 -0.969739899220779 -0.967587631515151 -0.0335612644021645 0.019900717421039 -0.00605506124372294 -0.0229703948519481 0.0366782225917749 -0.268265933636364 0.127437109110779 0.0102041362372294
29 "MOVING" 0.281040703659794 -0.0170429938783505 -0.109486758979381 -0.990207792783505 -0.974866995154639 -0.978958375309278 0.478909246082474 0.315762078363918 0.309131522182268 -0.98455297056701 -0.984809573505155 -0.979230991494845 0.0738536717231959 0.00986595059309278 0.00195033377428351 -0.99302773314433 -0.985756300463917 -0.991420713814433 -0.0301662723376289 -0.0746298943845361 0.090998434814433 -0.987553971030928 -0.990585434175258 -0.976635412628866 -0.0980217883402062 -0.0397011886860825 -0.0567830698386598 -0.991107247835052 -0.996017685309278 -0.993019957371134 -0.983286070154639 -0.977831796494845 -0.983286070154639 -0.977831796494845 -0.991455108814433 -0.991983303298969 -0.971897407474227 -0.974787428608247 -0.994990712731959 -0.994730750876289 -0.990821976030928 -0.977770165773196 -0.983388270103093 -0.990067926082474 -0.974209743247423 -0.977476223195876 0.00308848125618557 0.151619471905773 0.24260074180732 -0.993083862164948 -0.985614351391753 -0.989756134123711 -0.993591407525773 -0.987024627268041 -0.991684285979381 0.236873271669485 0.0377799084756701 0.144801812822165 -0.985415610154639 -0.99194812242268 -0.977991187474227 -0.988248622731959 -0.98983012685567 -0.978270331443299 0.0703049124252577 -0.0894834963587629 0.0751258612587629 -0.981884858762887 -0.978606019587629 0.292932908360825 -0.991381991134021 -0.991608197835051 0.407594896613402 -0.981801237731959 -0.974678113092784 0.0373611641082474 -0.994835392680412 -0.994672645257732 0.320482617979124 -0.00312293072505155 0.00607183842876289 -0.00983009045582474 -0.00913352863515464 -0.33864151 -0.169707095738144 -0.206934019124227
30 "MOVING" 0.275700834217277 -0.0149966441439791 -0.103888191495288 -0.979088965497382 -0.929575281780105 -0.944983415340314 0.440798851413613 0.274729090239487 0.369170679209424 -0.984381792565445 -0.969822780628272 -0.964103992565445 0.075481570613089 0.0108469484389005 -0.000450560999020942 -0.978374251623037 -0.969850240994764 -0.979043905863874 -0.0299798276308901 -0.0727498844230366 0.081971509434555 -0.959129453612565 -0.961602854816754 -0.952642857382199 -0.0992117698089005 -0.0408695442211518 -0.0537530797235602 -0.979744416544503 -0.980520532670157 -0.980091280209424 -0.953697107591623 -0.941095814031414 -0.953697107591623 -0.941095814031414 -0.979539921832461 -0.969138785340314 -0.945246187905759 -0.93453341 -0.984159623926702 -0.974845646963351 -0.977249600104712 -0.945549455445026 -0.959051464712042 -0.980097688743455 -0.926206397643979 -0.94187294104712 -0.137999940597906 -0.0452949027602094 0.10559466395267 -0.97795721434555 -0.970118075497382 -0.975055445183246 -0.980976064712042 -0.971803268376963 -0.981880784397906 0.078202139421466 -0.175668715500105 -0.00187251640205236 -0.959425177905759 -0.965698373926702 -0.95630097078534 -0.959641976335079 -0.960021017225131 -0.955929431151832 -0.150814347360733 -0.282857405157068 -0.0684308082890052 -0.952381712460733 -0.944322507434555 0.052981688436178 -0.969977909581152 -0.967048077958115 0.18183856838377 -0.952093869581152 -0.935175062879581 -0.17531051250733 -0.976603788062827 -0.97417744513089 0.0689452165534555 -0.00348299409774869 0.0297024180028272 0.0270934663397906 0.00974872527225131 -0.281638283350785 -0.133040704031414 -0.258226428387199
1 "STATIONARY" 0.274396544822335 -0.0172943471929442 -0.106532077677665 -0.224787402745832 0.0466293995741117 -0.18795089754264 0.92312517177665 -0.299815796649746 -0.0685787099395939 -0.96468426035533 -0.957812131928934 -0.925331422791878 0.0764483266949239 0.0262512523741117 -0.0169971580969543 -0.178061509888832 -0.0947298230883249 -0.518512454994924 -0.0152977448356345 -0.100854236100508 0.0790709609083756 -0.488870742659898 -0.0566562123520305 -0.333480659024873 -0.0946807320179188 -0.0414947795243655 -0.0399262070988325 -0.386563964071066 -0.368105826593909 -0.424919678436041 -0.0942446696587817 -0.188424098498985 -0.0942446696587817 -0.188424098498985 -0.215956071406599 -0.171192743612386 -0.130565305702538 -0.186295748841624 -0.377580556786802 -0.407605058253807 -0.197062353739086 -0.0077315315271066 -0.332583220878173 -0.238625793107614 0.00478356069781726 -0.185852846952284 -0.289200077830964 0.0270290770365482 -0.0427423977494416 -0.218227813021371 -0.16022171906366 -0.482301873857868 -0.210161760946041 -0.0847122764826396 -0.553107914873096 -0.265315564323858 -0.40729790428934 -0.235404386154822 -0.383687863262944 -0.149503600062437 -0.253383977424873 -0.524638264005076 -0.0205128674573604 -0.423642953451777 -0.0682871496456853 -0.13859414318731 -0.0543324137507107 -0.132810003547716 -0.350329268439594 0.0952838897595431 -0.140112697266802 -0.219200565029442 0.0872328460718782 -0.229975864452792 -0.303117295451777 0.15760516172132 -0.394861778470558 -0.468195803116751 0.169948027348173 0.0543330299954315 0.00211077713705584 -0.0303292917055838 -0.00131086001675127 -0.710962224517766 0.290091545076142 0.0693281462335025
2 "STATIONARY" 0.267668830506493 -0.0207140795654545 -0.123606471357143 -0.243024421766883 0.0839829192857143 -0.229255744594805 0.859276181818182 -0.361946738831169 -0.0419903966987013 -0.950892682402597 -0.947265937532468 -0.930351256233766 0.0804689783751299 0.00296424021181818 0.00270766938571429 -0.14745089684026 -0.0255179549298701 -0.507174641103896 -0.0736833075282468 -0.0299544758214286 0.0828477302506494 -0.449952634612987 -0.478511859545455 -0.320704602653247 -0.0749384193597403 -0.0467034724707792 -0.0552790719253247 -0.368582190519481 -0.587399447350649 -0.37920253937987 -0.117258662231169 -0.160288613145455 -0.117258662231169 -0.160288613145455 -0.206228182672078 -0.060568775074026 -0.289061732257987 -0.413424625324675 -0.513850712207792 -0.504609893467532 -0.181272154296753 0.0796506959525325 -0.301515178192857 -0.270340716861039 0.014110835325974 -0.25332345155974 -0.227209636977273 0.0604328783857143 -0.0197656852879481 -0.155164448999351 -0.0593615110545455 -0.458401511701299 -0.219067116846104 -0.0571173753214286 -0.555383435844156 -0.0870818078534416 -0.299760488006494 -0.285905921958442 -0.312490006214935 -0.475127521415584 -0.256156030231169 -0.495700496201299 -0.487523485714286 -0.411554807538961 -0.044610210487013 -0.0334631650350649 0.0711778628746753 -0.0799831121928571 -0.34195887165 0.212843736102597 -0.0560110593324675 -0.0746115327155844 0.0815312738824675 -0.441690782383117 -0.500134183974026 0.141599098286169 -0.526742048928571 -0.512528511590909 0.0473335136255195 0.0105440423084416 0.016095853025974 0.124946632335065 -0.0806023017246753 -0.593243571298701 0.334803288701299 0.0537395584340909
3 "STATIONARY" 0.275301422054217 -0.0232344217311446 -0.112770006718675 -0.254144971433735 -0.0300802845054217 -0.373705959873494 0.918431900240964 -0.295156977891566 -0.136380932210843 -0.957603349337349 -0.938885515783133 -0.92154993 0.0650602498851205 0.0208721046859036 0.00483712349704819 -0.282115547903614 -0.1380569621 -0.605601040120482 -0.0221358845644578 -0.0808384264156626 0.0726372919277108 -0.439131134130723 -0.565494674759036 -0.472101105301205 -0.0973172954427711 -0.039340684660241 -0.047587872805 -0.399463752198795 -0.700025283795181 -0.501896293813253 -0.172932145268614 -0.245462007376506 -0.172932145268614 -0.245462007376506 -0.313701397024096 -0.232267190012651 -0.34995963386747 -0.414071520698795 -0.582099256626506 -0.625802688253012 -0.262398946848795 -0.0586904845801205 -0.442777360240964 -0.253249072126506 -0.0785815437373494 -0.387514316319277 -0.346293247805422 0.0400745981198795 -0.0896792870869277 -0.303269678620482 -0.190078717607169 -0.576538743373494 -0.325359342322892 -0.140889475518958 -0.633560619759036 -0.258823876277108 -0.35675593110241 -0.359558757313253 -0.325506630509036 -0.582896713373494 -0.388858286372289 -0.478339543141566 -0.559661966325301 -0.551968693915663 -0.0871272076560241 -0.166337457503614 -0.0249453118837349 -0.20505905464759 -0.387710410565663 0.0610980873789157 -0.22662105953494 -0.249176930640723 0.00406627434319277 -0.479944416079518 -0.474449625646988 -0.0151990231057759 -0.637246790240964 -0.639335237409639 0.0621004076596386 0.00918041884277108 0.0110740122592169 0.0329562528554217 -0.0248273173554217 -0.692495763433735 0.286157091686747 0.116268436259036
4 "STATIONARY" 0.27642642656051 -0.019073054602828 -0.111010090350318 -0.233137622789809 -0.114868816417771 -0.484647782292994 0.953462801273885 -0.127759126829936 0.11932945956051 -0.967248354140127 -0.942906484713376 -0.941383560764331 0.0763796865802548 0.0104965689070064 -0.00125622114713376 -0.28131924243828 -0.219688256563694 -0.707390787133758 -0.0285844033520382 -0.0764254854248408 0.0757226794872611 -0.448066401770701 -0.637329327006369 -0.515607032292994 -0.1140230153 -0.0379582799707006 -0.0591193989388535 -0.47841359910828 -0.821155415095541 -0.522367221 -0.18425423158535 -0.295371984076433 -0.18425423158535 -0.295371984076433 -0.338524354513567 -0.328097998082803 -0.388874805411465 -0.489703119764331 -0.657828365159236 -0.711792518280255 -0.28132052410828 -0.133031548917197 -0.556708160191083 -0.217107955333439 -0.164945653028089 -0.488336647770701 -0.312309334532484 0.0439989204496815 -0.0927552487200764 -0.322027562600637 -0.255041060648153 -0.674530815477707 -0.304729118224841 -0.235180867664331 -0.739520562993631 -0.22878340377828 -0.329500288294268 -0.278997550474522 -0.334472039838217 -0.695422271974522 -0.437238711630573 -0.486463010464968 -0.610628377452229 -0.592597976815287 -0.153290372757325 -0.320931381589809 0.122244889305732 -0.269436589132484 -0.42411876288535 0.139219167916688 -0.303622187102548 -0.367564201038217 0.0856309652965605 -0.546579800388535 -0.541153036369427 -0.00591816078044586 -0.700366022420382 -0.749115731974522 0.202266679835987 0.0152012770751592 -0.0163809822611465 0.0264902380254777 0.0209717649904459 -0.831851006433121 0.171344385012739 -0.0618398942063694
5 "STATIONARY" 0.279822207006667 -0.0193085344514867 -0.105331563713333 -0.0379424552686667 0.115065538196 -0.369534865953333 0.956400957066667 -0.139863832154 0.000446394653914 -0.962232280066667 -0.927026121333333 -0.939342024866667 0.0908609337573333 0.00261020959066667 -0.00130097126013333 -0.173131220302 -0.0583233234673333 -0.592600728866667 -0.0272693195716 -0.0846642435133333 0.0690143465306667 -0.466510852793333 -0.4545626168 -0.27355528066 -0.112496569576667 -0.056520249958 -0.0473026781326667 -0.35805258214 -0.572546474 -0.158062002314667 0.0206913457216667 -0.119291782913333 0.0206913457216667 -0.119291782913333 -0.205139979946667 -0.211729443708 -0.274993004116 -0.407894082446 -0.4387730484 -0.498565839 -0.127195550466667 0.051195634986 -0.443786447333333 -0.00710396710733334 0.0760225822073333 -0.38170746364 -0.396474884165333 -0.02774639722 -0.0345169869514667 -0.231094822536667 -0.1470620547796 -0.564710591866667 -0.187124250993333 -0.0250982393985333 -0.618748384866667 -0.368773219373333 -0.527753217466667 -0.330007823733333 -0.314270528470667 -0.473590839733333 -0.1340800368838 -0.516182951666667 -0.4493140682 -0.393529775466667 -0.0392121420166667 -0.0528174038907333 0.147859900988 -0.11809992746 -0.260185869377333 0.04522882873 -0.1806603323156 -0.260872951466667 0.071927619958 -0.413254379082667 -0.509873878066667 0.150351542717067 -0.525786302133333 -0.5021272576 0.0441795748642 -0.03090416233 -0.0415466492066667 -0.0442987984733333 0.0217663189173333 -0.8755142346 0.179898549206667 0.02137555662552
6 "STATIONARY" 0.276579647314103 -0.0210908760555128 -0.113202140583333 -0.00668509065012821 0.232699945188397 -0.39837037327359 0.934452558397436 -0.255699959487179 0.00514377805346154 -0.964579010384615 -0.938024538974359 -0.933505648846154 0.0810371041435897 -0.00176965672794872 -0.00634655856538462 -0.0566094825333333 0.0745116168083974 -0.497364821532051 -0.0639733511173077 -0.0546846077036538 0.0791337445217308 -0.329246404894231 -0.282665664179487 -0.229062060308333 -0.0613203515386538 -0.0518351925794872 -0.050026168519359 -0.115672557570513 -0.370729792711538 -0.0572990669855128 0.0475451307859615 -0.00837929971217949 0.0475451307859615 -0.00837929971217949 -0.107137671660256 -0.016902263724359 -0.140571646487436 -0.212051755645513 -0.255013988480769 -0.311355204517051 -0.0105018727051282 0.187958639775 -0.407245043717949 -0.00893616172506411 0.176333900291218 -0.44567515225 -0.344104468290385 -0.0162122547410897 0.140032865687821 -0.0931702435955128 -0.0255332361134615 -0.464520412666667 -0.104204447917359 0.110935676420513 -0.528985245269231 -0.306789163980128 -0.483253916923077 -0.180082518419295 -0.105683133735256 -0.272606612814103 -0.0425279098692308 -0.404095577764744 -0.296292630064103 -0.373319597839744 0.0155213788003846 0.0193829245096154 0.207250372411538 0.0214590006625641 -0.182206904538462 0.101290889325321 -0.000750747868589745 -0.0457317297855128 -0.0238864787551282 -0.200280332591026 -0.365171846546154 0.182814299040897 -0.324881037929487 -0.343003407200833 0.0575635033051282 -0.0359748501326923 -0.00793250562820513 0.119471378538462 -0.126135256559615 -0.763995485 0.259950184102564 0.0181862564869038
7 "STATIONARY" 0.268176030045161 -0.0209727742341935 -0.117486142094194 -0.197326148983226 -0.177629053977419 -0.0085227397816129 0.894526930451613 -0.177167716090323 -0.238927936589026 -0.959836570645161 -0.954583370774194 -0.921871821612903 0.0863742248683871 0.000717553086451613 -0.0126252070464516 -0.255204157043548 -0.281034716765806 -0.360213807726968 -0.076783866128 -0.0466730418472903 0.104828522732968 -0.428447471367742 -0.36225077203871 -0.382065617174194 -0.091769956873071 -0.0439131219487097 -0.066007159232129 -0.435657028381935 -0.375720359850968 -0.521929547051613 -0.0951133806335484 -0.118103380889226 -0.0951133806335484 -0.118103380889226 -0.273526234100194 -0.137849603292903 -0.248416509445161 -0.289263569925806 -0.449197192954839 -0.347011716994194 -0.223327850309677 -0.193208008216774 -0.132480198004065 -0.188373183271613 -0.222730598496774 -0.0224333979961935 -0.368612581412903 0.00500932415677419 -0.0192357605670323 -0.299957470161935 -0.317909482166903 -0.320485177773419 -0.276122414787097 -0.290009537365161 -0.398684770630968 -0.33453047398129 -0.371083986974194 -0.412360466542581 -0.3462841712 -0.307773285173548 -0.360004467103226 -0.459773615896774 -0.404438154090323 -0.449827361051613 -0.13388006538 0.143455973219742 -0.106284652134194 -0.113816933903226 -0.259484363474839 0.0354129089787097 -0.143332184353032 -0.139110480205161 -0.000932045369419355 -0.323974868191419 -0.393235370051613 0.127401249980187 -0.366332948336581 -0.369824023027097 0.0407467088564516 -0.0146087971483871 -0.00668836544967742 0.094343039883871 -0.0492954433980645 -0.681773334 0.205016166258065 0.192380047743226
8 "STATIONARY" 0.272215940976378 -0.0224861699007087 -0.109896349787402 -0.113826608566142 0.35938940919685 0.0254305228692913 0.896536654409449 -0.232244848425197 -0.174917504635409 -0.950557736614173 -0.943920492834646 -0.91287300519685 0.0884455514292913 -0.00909989879212598 -0.0338322032605512 -0.0831729709385827 0.170664526911811 -0.293349541702362 0.0348354426977953 -0.117112710267559 0.0300250849125197 -0.2712362456 -0.0943826162393701 0.041683123688189 -0.111992902411811 -0.0369213845686614 -0.062966032523622 -0.303933940862205 -0.319965172922835 -0.342483909472441 0.111444407724409 -0.102235598683465 0.111444407724409 -0.102235598683465 0.00764295914976378 -0.0676381715685039 0.0822872726365354 -0.13948185654252 -0.295280448425197 -0.396687791338583 -0.106355107529134 0.321067148866142 -0.0659920256716535 -0.120464678822835 0.290842610440945 -0.0102669455551181 -0.297688698858268 -0.0157130804582677 0.0471219649322835 -0.117991590856693 0.087807089015748 -0.243942963356693 -0.130781676468504 0.178731542001575 -0.342289002779528 -0.219343321155276 -0.370561442220472 -0.266569082882677 -0.155258698667717 -0.0999623602511811 0.0116545569895276 -0.311466212559055 -0.101377314649606 -0.0493312967826772 -0.190905163251181 -0.0769689215354331 -0.179866242359843 0.0122089915370079 -0.315222594062992 0.21254566248811 0.00982800427007874 -0.186605834251968 0.209509370429134 -0.188090090705512 -0.259423962295276 0.0723700768044882 -0.365796669892126 -0.484236251496063 0.265248613228346 0.0483871307480315 -0.0798879151732284 -0.116414624023622 -0.00999629096811024 -0.67677001480315 0.243770854251969 0.146859667877795
9 "STATIONARY" 0.278114124405594 -0.0192546123823566 -0.10994104033986 -0.147850939839161 -0.238079689379021 -0.110184771661259 0.931051578531469 -0.0347286775513287 -0.157444763075315 -0.963393483916084 -0.93702119041958 -0.911298357482518 0.0875725192356643 0.00207645917545454 0.00490432432909091 -0.184889980361538 -0.392434573461538 -0.476397347524476 -0.112494238248252 -0.0578161482051748 0.124822168209091 -0.407450234755245 -0.407280075888112 -0.226104664265315 -0.0806690265834965 -0.0408834709286713 -0.0510465713760839 -0.567621709370629 -0.574275166223776 -0.51421324958042 -0.0821594058506713 -0.197245666731888 -0.0821594058506713 -0.197245666731888 -0.272773798787413 -0.256241660495105 -0.185270948971329 -0.418670014195804 -0.55385726951049 -0.60855172 -0.194319195312587 -0.286268617328671 -0.253485180472937 -0.132429958346154 -0.263780162923077 -0.106190955489371 -0.359330220925175 -0.058554984041958 -0.0775537777391608 -0.27099637676993 -0.434336935006993 -0.442320082048951 -0.171339139548182 -0.389808070146853 -0.509601406153846 -0.411422590377622 -0.390984483608462 -0.417756087048951 -0.342560137363636 -0.42170222306993 -0.273270224903497 -0.432826542965035 -0.406160746426573 -0.285950004047552 -0.219098591446154 -0.137224063897483 -0.263038529034685 -0.178438564748252 -0.335500029013986 0.0434859129769231 -0.256876299432867 -0.262658699153846 0.0425159791412587 -0.471026646853147 -0.48574511458042 -0.0234549310895105 -0.606722261748252 -0.639470434055944 0.173821625321678 0.00183679447412587 -0.00373991356643357 0.135259838021818 -0.0302000546839161 -0.805393826923077 0.107508970313287 0.134316093377077
10 "STATIONARY" 0.277930534449275 -0.0169456207782609 -0.112657787084058 -0.0422359532753623 -0.00950264588115942 -0.227655633003986 0.946043726304348 -0.0692531116376812 0.0403743683962101 -0.959568029565217 -0.950116507753623 -0.910789982173913 0.0828482365123188 0.0136071276478261 -0.0237008615413043 -0.0223291303405797 -0.0606395085955797 -0.491034466934783 -0.00529101099608696 -0.0933797365712536 0.0878025872481884 -0.348074969555797 -0.168069608023188 -0.185907533584058 -0.118397821930435 -0.0460975438938406 -0.0557454022956522 -0.400938722971015 -0.531547240942029 -0.353173474528986 0.0110629377676812 -0.100096063446928 0.0110629377676812 -0.100096063446928 -0.126219374773688 -0.0319992941905797 -0.0517187983449275 -0.270114682373333 -0.458061565869565 -0.539052891449275 -0.0319499771521739 0.00969035807898551 -0.304319297566667 -0.048340764757971 -0.0848647379334783 -0.252827752894203 -0.292017761769565 0.11079701105 0.0714876628202899 -0.0600291656478261 -0.0914942824468841 -0.432903852726812 -0.0715180152768841 -0.0926749268268116 -0.549353740217391 -0.243553758824638 -0.265310096618188 -0.0852517490717391 -0.240184077666014 -0.287944117210145 -0.120396927146377 -0.385740921688406 -0.114523505833333 -0.28390610174058 -0.164953699122899 -0.191958265037681 -0.108353968286232 -0.0319463588898551 -0.28236376779058 0.144192909919565 -0.00119078042753623 -0.0841237619331159 0.0679727695522464 -0.334857760804348 -0.355583144666667 0.00468015617816667 -0.535690798115942 -0.577514764492754 0.103150390428986 0.0207616920434783 -0.0284212699572464 -0.0614342657347826 0.0710493029536232 -0.841210079347826 0.131012209311594 -0.0066268104307029
11 "STATIONARY" 0.274812875163522 -0.0216258438684906 -0.107773324069182 -0.196792706939623 -0.033925742081761 -0.359711566515723 0.92681626245283 -0.253324966289308 0.137839368169811 -0.964017940251572 -0.94046515245283 -0.932403681006289 0.0896383267283019 0.00753214702339623 -0.0166188103698113 -0.336979706826415 -0.249407166374214 -0.701853499056604 -0.0799053686718868 -0.0530207641748428 0.0696208252492107 -0.499770767513836 -0.424655573522013 -0.489309643396226 -0.0623770113647799 -0.0585784974773585 -0.0391568031946541 -0.579873630188679 -0.746815936100629 -0.607464154779874 -0.115501398107547 -0.264646378543396 -0.115501398107547 -0.264646378543396 -0.379703630358491 -0.352920513628931 -0.300387066081761 -0.433714647111321 -0.664627601069182 -0.747823904150943 -0.257644148745912 -0.110139160562013 -0.525362157044025 -0.176379884407547 -0.0583036970874214 -0.333580054341509 -0.432568475342138 -0.0757456030968554 -0.148693962720881 -0.371471868833962 -0.295707637795597 -0.67034188490566 -0.361208336562893 -0.249394998089937 -0.732348886666667 -0.380984037798742 -0.44747698391195 -0.268861911893711 -0.443461999867925 -0.570289754465409 -0.456042185220126 -0.522156865440252 -0.359764380749057 -0.547817715345912 -0.224683107528302 -0.399968276691824 -0.174098716090063 -0.258155410801887 -0.384252011113208 -0.00267020155633333 -0.33644604311195 -0.379608740320755 0.046162703948239 -0.545234853773585 -0.46211809521761 -0.205294728815346 -0.742703568553459 -0.772997392641509 0.0233939084823899 0.00380318842767295 -0.0304243168371069 0.104357597553459 -0.0840032045811321 -0.73082422672956 0.258023045849057 -0.0744585723522013
12 "STATIONARY" 0.277032847094595 -0.0201385956339627 -0.106616852472973 -0.13231009487027 -0.0435087040486486 -0.424252501891892 0.95157191527027 -0.19929034527027 -0.0543112644344595 -0.966389512635135 -0.949826761554054 -0.941364073648649 0.0603794423243243 0.000551130333648649 0.0063917492222973 -0.129035219533784 -0.120033508623311 -0.580793910405405 -0.103003735385068 -0.0393651329527027 0.0931582084852703 -0.482148903814865 -0.483599294527027 -0.346132305398649 -0.0452617971459459 -0.0475605370925676 -0.0590409769285811 -0.411866859790541 -0.624667198851351 -0.488960946506757 -0.109360475379054 -0.150260373362162 -0.109360475379054 -0.150260373362162 -0.233904301921622 -0.102356169061486 -0.297783042010811 -0.423900237842162 -0.549618035743243 -0.576718706621622 -0.123999642441892 -0.0364555522574324 -0.464713407162162 -0.137272387937162 -0.110975781111486 -0.451314055 -0.339236593594595 0.0380448163533784 0.05437294945 -0.16532123129723 -0.162801426291284 -0.548080545540541 -0.170206446115541 -0.133793418028041 -0.612334555337838 -0.277489436540541 -0.329284069648649 -0.205766591281081 -0.341195388702027 -0.501272656351351 -0.315997511263513 -0.528580588628378 -0.481244168783784 -0.421225682635135 -0.065765283327027 -0.0977149989817568 -0.0755717805033784 -0.107616807535135 -0.30969858442973 0.109267027381858 -0.0989172891966216 -0.113406615200676 0.0487321792216216 -0.465419238571622 -0.49712309452027 0.0470174561898649 -0.582990415121622 -0.599739188513513 0.0811356489631757 0.0253324127081081 0.0293051426824324 0.211321156918919 -0.133056467129054 -0.808359630135135 0.220343276486486 0.0596051475630405
